2.46073 0.348308
2.43609 0.373039
2.40837 0.396359
2.3877 0.422363
2.36982 0.450239
2.34987 0.477738
2.31783 0.49737
2.29604 0.523731
2.27187 0.548378
2.25275 0.578311
2.2241 0.598378
2.20062 0.624166
2.17941 0.653878
2.15221 0.674536
2.12685 0.697832
2.10262 0.723574
2.07868 0.750767
2.0547 0.779126
2.02848 0.800415
2.00491 0.833886
1.97872 0.856103
1.95277 0.879483
1.92745 0.911795
1.89186 0.650353
1.87561 0.629259
1.86113 0.624161
1.84747 0.623736
1.8359 0.609384
1.82401 0.609519
1.81562 0.590178
1.80466 0.594192
1.79549 0.590576
1.78755 0.584213
1.7805 0.576969
1.77281 0.574683
1.76528 0.573319
1.75771 0.573274
1.75337 0.564146
1.75131 0.550127
1.74304 0.555357
1.73635 0.5565
1.73215 0.551736
1.72729 0.549424
1.72003 0.553333
1.715 0.552304
1.70644 0.559431
1.69858 0.564968
1.68743 0.577308
1.67476 0.59232
1.6655 0.600115
1.65295 0.614069
1.63925 0.629771
1.62429 0.647296
1.61659 0.651259
1.60211 0.667164
1.58988 0.678761
1.56548 0.710674
1.56072 0.70897
1.5379 0.736958
1.5189 0.757998
1.49011 0.793947
1.48274 0.795647
1.45706 0.825409
1.42497 0.864044
1.41282 0.872101
1.38816 0.898336
1.36339 0.924114
1.33919 0.948487
1.30884 0.980946
1.2682 1.0269
1.24493 1.04805
1.2033 1.09356
0.781145 1.64556
0.771874 1.64035
0.757296 1.64229
0.74438 1.64214
0.739534 1.63181
0.735149 1.62121
0.721174 1.62284
0.713964 1.61615
0.696319 1.62237
0.692222 1.61216
0.669228 1.62472
0.669312 1.60979
0.671436 1.59279
0.650594 1.6027
0.649762 1.58947
0.634338 1.59304
0.623189 1.5917
0.630661 1.56965
0.603163 1.58649
0.6021 1.57412
0.60046 1.56256
0.599389 1.55054
0.594244 1.54298
0.57599 1.54924
0.557875 1.55515
0.569531 1.5302
0.550356 1.53705
0.544434 1.53027
0.533647 1.52837
0.557533 1.492
0.718945 1.32114
0.835317 1.19718
0.930622 1.09575
1.01501 1.00654
1.02501 0.989216
-0.100469 2.03483
-0.0874431 2.00486
-0.1183 2.01546
-0.128 2.00633
-0.131993 1.99194
-0.132858 1.97472
-0.160981 1.98154
-0.173349 1.97412
-0.106606 1.89812
-0.0128775 1.80022
0.052468 1.728
0.139395 1.63885
0.192167 1.57951
0.258448 1.51001
0.316698 1.44816
0.362925 1.39694
0.418595 1.33901
0.477629 1.2794
0.514488 1.23795
0.553525 1.19543
0.601342 1.14692
0.628689 1.11447
0.664653 1.0761
0.716034 1.02712
0.739901 0.998723
0.772949 0.964191
0.801844 0.933082
0.829444 0.90331
0.873812 0.862622
0.891776 0.840291
0.919457 0.81182
0.94544 0.784877
0.956938 0.767521
0.993427 0.734681
1.00684 0.716601
1.00986 0.704892
1.05129 0.670444
1.06759 0.651285
1.08454 0.631951
1.1067 0.609944
1.12583 0.58992
1.14849 0.568304
1.17034 0.54747
1.17018 0.538006
1.1958 0.51574
1.20543 0.501501
1.2389 0.476362
1.24739 0.463007
1.26015 0.447804
1.26711 0.435093
1.2874 0.417031
1.29895 0.402634
1.32672 0.382453
1.33351 0.370097
1.35069 0.354272
1.3576 0.341845
1.37605 0.326025
1.37979 0.314404
1.39936 0.298703
1.40914 0.28554
1.41891 0.272346
1.44152 0.256967
1.45141 0.244003
1.46012 0.23113
1.4785 0.217337
1.49545 0.20408
1.49506 0.191551
1.50687 0.178439
1.52296 0.165596
1.53711 0.152951
1.54516 0.139727
1.55119 0.125847
1.57096 0.114575
1.58777 0.103309
1.59215 0.0884428
1.60871 0.0775676
1.61447 0.062293
1.63356 0.0533339
1.64457 0.0405116
1.66146 0.0317159
1.67234 0.0190576
1.68177 0.00489071
1.69321 -0.00776248
1.70014 -0.0259432
1.71658 -0.0329197
1.7257 -0.0497183
1.73959 -0.0594478
1.75134 -0.0727984
1.76242 -0.0882096
1.77547 -0.0993168
1.7873 -0.114128
1.80147 -0.120703
1.81299 -0.138089
1.82493 -0.156097
1.83764 -0.172024
1.85117 -0.180701
2.11878 -0.0579033
2.09861 -0.0356272
2.11056 -0.0452729
2.1038 -0.0365282
2.10545 -0.036016
2.10025 -0.0289505
2.10281 -0.0293248
2.10414 -0.0285136
2.10398 -0.0263065
2.1023 -0.022711
2.11404 -0.0313534
2.12526 -0.0393202
2.11447 -0.0274787
2.11964 -0.0299111
2.11365 -0.0225124
2.1269 -0.0318445
2.11834 -0.0222842
2.12379 -0.024731
2.12634 -0.0246492
2.13587 -0.0302965
2.12044 -0.0153102
2.13692 -0.0264544
2.12335 -0.0132175
2.14903 -0.0312942
2.13615 -0.0187085
2.15008 -0.0270844
2.12652 -0.00653604
2.15153 -0.0230702
2.13623 -0.00906585
2.14551 -0.0134127
2.14957 -0.0137723
2.14269 -0.00618614
2.16044 -0.0161083
2.15647 -0.0105247
2.15959 -0.00984262
2.17818 -0.0195336
2.17644 -0.0152563
2.17482 -0.0110533
2.16601 -0.00219632
2.18036 -0.0081698
2.18244 -0.00612744
2.17415 0.00236124
2.17202 0.00703031
2.18921 0.000329415
2.18922 0.00401536
2.1937 0.00525624
2.19701 0.0073299
2.20022 0.009632
2.19531 0.0163848
2.21142 0.0123088
2.21063 0.0172247
2.22698 0.0138978
2.22435 0.0201267
2.22311 0.0257773
2.23545 0.0255292
2.25259 0.0237665
2.24792 0.031693
2.24959 0.0371511
2.26897 0.0361838
2.26911 0.0430445
2.28348 0.0452931
2.28998 0.0508879
2.30094 0.0556815
2.30908 0.0620435
2.32243 0.0677425
2.33468 0.0746912
2.35207 0.0815296
2.37701 0.0882439
2.39044 0.0986914
2.40719 0.110014
2.44331 0.1208
2.46697 0.135537
2.50048 0.152161
2.54826 0.171779
2.588 0.19583
2.57764 0.221627
2.55659 0.247336
2.52443 0.271656
2.50796 0.297935
2.47678 0.321434
