0 0
0.875 0
0.9 0
0.925 0
0.95 0
0.975 0
1 0
1.025 0
1.05 0
1.075 0
1.1 0
1.125 0
1.15 0
1.175 0
1.2 0
1.225 0
1.25 0
1.275 0
1.3 0
1.325 0
1.35 0
1.375 0
1.4 0
1.425 0
1.45 0
1.475 0
1.5 0
1.525 0
1.55 0
1.575 0
1.6 0
1.625 0
1.65 0
1.675 0
1.7 0
1.725 0
1.75 0
1.775 0
1.8 0
1.825 0
1.85 0
1.875 0
1.9 0
1.925 0
1.95 0
1.975 0
2 0
2.025 0
2.05 0
2.075 0
2.1 0
2.125 0
2.15 0
2.175 0
2.2 0
2.225 0
2.25 0
2.275 0
2.3 0
2.325 0
2.35 0
2.375 0
2.4 0
2.425 0
2.45 0
2.475 0
0 0.025
2.475 0.025
0 0.05
2.475 0.05
0 0.075
2.475 0.075
0 0.1
2.475 0.1
0 0.125
2.475 0.125
0 0.15
2.475 0.15
0 0.175
2.475 0.175
0 0.2
2.475 0.2
0 0.225
2.475 0.225
0 0.25
2.475 0.25
0 0.275
2.475 0.275
0 0.3
2.475 0.3
0 0.325
2.475 0.325
0 0.35
2.475 0.35
0 0.375
2.475 0.375
0 0.4
2.475 0.4
0 0.425
2.475 0.425
0 0.45
2.475 0.45
0 0.475
2.475 0.475
0 0.5
2.475 0.5
0 0.525
2.475 0.525
0 0.55
2.475 0.55
0 0.575
2.475 0.575
0 0.6
2.475 0.6
0 0.625
1.25 0.625
1.275 0.625
1.3 0.625
1.325 0.625
1.35 0.625
1.375 0.625
1.4 0.625
1.425 0.625
1.45 0.625
1.475 0.625
1.5 0.625
1.525 0.625
1.55 0.625
1.575 0.625
1.6 0.625
1.625 0.625
1.65 0.625
1.675 0.625
1.7 0.625
1.725 0.625
1.75 0.625
1.775 0.625
1.8 0.625
1.825 0.625
1.85 0.625
2.475 0.625
0 0.65
1.25 0.65
1.85 0.65
2.475 0.65
0 0.675
1.25 0.675
1.85 0.675
2.475 0.675
0 0.7
1.25 0.7
1.85 0.7
2.475 0.7
0 0.725
1.25 0.725
1.85 0.725
2.475 0.725
0 0.75
1.25 0.75
1.85 0.75
2.475 0.75
0 0.775
1.25 0.775
1.85 0.775
2.475 0.775
0 0.8
1.25 0.8
1.85 0.8
2.475 0.8
0 0.825
1.25 0.825
1.85 0.825
2.475 0.825
0 0.85
1.25 0.85
1.85 0.85
2.475 0.85
0 0.875
1.25 0.875
1.85 0.875
2.475 0.875
0 0.9
1.25 0.9
1.85 0.9
2.475 0.9
0 0.925
1.25 0.925
1.85 0.925
2.475 0.925
0 0.95
1.25 0.95
1.85 0.95
2.475 0.95
0 0.975
1.25 0.975
1.85 0.975
2.475 0.975
0 1
1.25 1
1.85 1
2.475 1
0 1.025
1.25 1.025
1.85 1.025
2.475 1.025
0 1.05
1.25 1.05
1.85 1.05
2.475 1.05
0 1.075
1.25 1.075
1.85 1.075
2.475 1.075
0 1.1
1.25 1.1
1.85 1.1
2.475 1.1
0 1.125
1.25 1.125
1.85 1.125
2.475 1.125
0 1.15
1.25 1.15
1.85 1.15
2.475 1.15
0 1.175
1.25 1.175
1.85 1.175
2.475 1.175
0 1.2
1.25 1.2
1.85 1.2
2.475 1.2
0 1.225
1.25 1.225
1.85 1.225
2.475 1.225
0 1.25
0.625 1.25
2.475 1.25
0 1.275
0.625 1.275
2.475 1.275
0 1.3
0.625 1.3
2.475 1.3
0 1.325
0.625 1.325
2.475 1.325
0 1.35
0.625 1.35
2.475 1.35
0 1.375
0.625 1.375
2.475 1.375
0 1.4
0.625 1.4
2.475 1.4
0 1.425
0.625 1.425
2.475 1.425
0 1.45
0.625 1.45
2.475 1.45
0 1.475
0.625 1.475
2.475 1.475
0 1.5
0.625 1.5
2.475 1.5
0 1.525
0.625 1.525
2.475 1.525
0 1.55
0.625 1.55
2.475 1.55
0 1.575
0.625 1.575
2.475 1.575
0 1.6
0.625 1.6
2.475 1.6
0 1.625
0.625 1.625
2.475 1.625
0 1.65
0.625 1.65
2.475 1.65
0 1.675
0.625 1.675
2.475 1.675
0 1.7
0.625 1.7
2.475 1.7
0 1.725
0.625 1.725
2.475 1.725
0 1.75
0.625 1.75
2.475 1.75
0 1.775
0.625 1.775
2.475 1.775
0 1.8
0.625 1.8
2.475 1.8
0 1.825
0.625 1.825
2.475 1.825
0 1.85
0.625 1.85
0.65 1.85
0.675 1.85
0.7 1.85
0.725 1.85
0.75 1.85
0.775 1.85
0.8 1.85
0.825 1.85
0.85 1.85
0.875 1.85
0.9 1.85
0.925 1.85
0.95 1.85
0.975 1.85
1 1.85
1.025 1.85
1.05 1.85
1.075 1.85
1.1 1.85
1.125 1.85
1.15 1.85
1.175 1.85
1.2 1.85
1.225 1.85
1.25 1.85
1.275 1.85
1.3 1.85
1.325 1.85
1.35 1.85
1.375 1.85
1.4 1.85
1.425 1.85
1.45 1.85
1.475 1.85
1.5 1.85
1.525 1.85
1.55 1.85
1.575 1.85
1.6 1.85
1.625 1.85
1.65 1.85
1.675 1.85
1.7 1.85
1.725 1.85
1.75 1.85
1.775 1.85
1.8 1.85
1.825 1.85
1.85 1.85
2.475 1.85
0 1.875
2.475 1.875
0 1.9
2.475 1.9
0 1.925
2.475 1.925
0 1.95
2.475 1.95
0 1.975
2.475 1.975
0 2
2.475 2
0 2.025
2.475 2.025
0 2.05
2.475 2.05
0 2.075
2.475 2.075
0 2.1
2.475 2.1
0 2.125
2.475 2.125
0 2.15
2.475 2.15
0 2.175
2.475 2.175
0 2.2
2.475 2.2
0 2.225
2.475 2.225
0 2.25
2.475 2.25
0 2.275
2.475 2.275
0 2.3
2.475 2.3
0 2.325
2.475 2.325
0 2.35
2.475 2.35
0 2.375
2.475 2.375
0 2.4
2.475 2.4
0 2.425
2.475 2.425
0 2.45
2.475 2.45
0 2.475
0.025 2.475
0.05 2.475
0.075 2.475
0.1 2.475
0.125 2.475
0.15 2.475
0.175 2.475
0.2 2.475
0.225 2.475
0.25 2.475
0.275 2.475
0.3 2.475
0.325 2.475
0.35 2.475
0.375 2.475
0.4 2.475
0.425 2.475
0.45 2.475
0.475 2.475
0.5 2.475
0.525 2.475
0.55 2.475
0.575 2.475
0.6 2.475
0.625 2.475
0.65 2.475
0.675 2.475
0.7 2.475
0.725 2.475
0.75 2.475
0.775 2.475
0.8 2.475
0.825 2.475
0.85 2.475
0.875 2.475
0.9 2.475
0.925 2.475
0.95 2.475
0.975 2.475
1 2.475
1.025 2.475
1.05 2.475
1.075 2.475
1.1 2.475
1.125 2.475
1.15 2.475
1.175 2.475
1.2 2.475
1.225 2.475
1.25 2.475
1.275 2.475
1.3 2.475
1.325 2.475
1.35 2.475
1.375 2.475
1.4 2.475
1.425 2.475
1.45 2.475
1.475 2.475
1.5 2.475
1.525 2.475
1.55 2.475
1.575 2.475
1.6 2.475
1.625 2.475
1.65 2.475
1.675 2.475
1.7 2.475
1.725 2.475
1.75 2.475
1.775 2.475
1.8 2.475
1.825 2.475
1.85 2.475
1.875 2.475
1.9 2.475
1.925 2.475
1.95 2.475
1.975 2.475
2 2.475
2.025 2.475
2.05 2.475
2.075 2.475
2.1 2.475
2.125 2.475
2.15 2.475
2.175 2.475
2.2 2.475
2.225 2.475
2.25 2.475
2.275 2.475
2.3 2.475
2.325 2.475
2.35 2.475
2.375 2.475
2.4 2.475
2.425 2.475
2.45 2.475
2.475 2.475
