0.609113 2.05572
0.614138 2.04815
0.604082 2.0424
0.623046 2.03373
0.611765 2.02792
0.610957 2.02116
0.62169 2.01396
0.61462 2.00748
0.619268 2.00075
0.607879 1.99393
0.605172 1.98699
0.61461 1.98056
0.629051 1.97479
0.6324 1.96857
0.607113 1.95949
0.62572 1.95479
0.615481 1.94673
0.610669 1.93912
0.60322 1.93084
0.616753 1.92629
0.61563 1.91909
0.614663 1.91184
0.625645 1.90744
0.599588 1.89355
0.61056 1.88916
0.6124 1.88233
0.604683 1.87241
0.621655 1.87056
0.593404 1.85292
0.611413 1.85171
0.599752 1.8392
0.609115 1.83499
0.608409 1.82657
0.614739 1.82127
0.589351 1.80071
0.596571 1.79544
0.604946 1.79094
0.605388 1.78228
0.609409 1.77551
0.601619 1.76169
0.606605 1.75525
0.605739 1.74506
0.600396 1.73161
0.59699 1.71899
0.610972 1.71852
0.607867 1.70571
0.607807 1.69482
0.600878 1.67809
0.594727 1.66129
0.597913 1.65186
0.609812 1.65006
0.604553 1.63269
0.600989 1.61619
0.594699 1.59629
0.590719 1.57784
0.595008 1.56741
0.591329 1.54792
-0.0800686 0.762446
-0.0891535 0.707169
-0.0678979 0.686545
-0.0821971 0.620451
-0.0734192 0.581337
-0.0753148 0.52606
-0.0799959 0.464043
-0.0771097 0.409873
-0.086395 0.334278
0.790083 0.317719
0.817512 0.29598
0.848782 0.309856
0.879115 0.318777
0.907197 0.293419
0.937177 0.296989
0.966595 0.280036
0.996655 0.298923
1.02636 0.298137
1.05609 0.29792
1.08587 0.297477
1.11586 0.294886
1.1451 0.303107
1.1768 0.285426
1.20524 0.300857
1.2362 0.295044
1.16668 0.934077
1.16799 1.03621
1.17387 1.09602
1.17344 1.17608
1.17784 1.22271
1.18299 1.25987
1.18694 1.2968
1.18711 1.34259
1.18843 1.37932
1.1823 1.43518
1.20125 1.41176
1.19226 1.46851
1.18977 1.50271
1.20526 1.48906
1.21172 1.49848
1.21585 1.51262
1.50847 0.903963
1.53108 0.905659
1.5625 0.890654
1.58784 0.88917
1.61608 0.883392
1.63418 0.896569
1.66648 0.885827
1.69765 0.878631
1.72923 0.872241
1.74066 0.897256
1.76112 0.908453
1.76244 0.946247
1.77898 0.962014
1.75863 1.02505
1.7695 1.04591
1.77286 1.07525
1.7759 1.10388
1.79473 1.11386
1.78537 1.15447
1.78069 1.18839
1.78306 1.21385
1.76899 1.25447
1.77779 1.27183
1.78487 1.2905
1.79022 1.31034
1.79114 1.3335
1.79219 1.35592
1.7932 1.37777
1.77906 1.41053
1.77311 1.43598
1.79549 1.44066
1.79634 1.46058
1.79233 1.48324
2.40681 1.11708
2.40096 1.15447
2.38905 1.19438
2.39708 1.22199
2.41227 1.24551
2.40316 1.28157
2.41936 1.30427
2.4072 1.34044
2.4133 1.36742
2.41296 1.39695
2.42126 1.42252
2.41477 1.45373
2.41239 1.48279
2.42079 1.50766
2.42549 1.53373
2.40719 1.56675
2.41627 1.59088
2.41729 1.61725
2.41416 1.64446
2.42782 1.6674
2.41248 1.69686
2.44081 1.71699
2.43033 1.74489
2.41672 1.77276
2.42129 1.7974
2.41959 1.82286
2.43812 1.84599
2.43521 1.87159
2.43288 1.89697
2.42574 1.92247
2.4536 1.94638
2.43172 1.97219
2.44844 1.99715
2.44712 2.02241
2.44 2.04745
2.44753 2.07301
2.44569 2.09824
2.45171 2.12413
1.82431 2.085
1.72229 2.08725
1.6736 2.09332
1.60649 2.09484
